source_surface,resource,grain,field_name,field_type,semantic_status,navigation_category,navigation_subcategory,canonical_attachment,relationship_kind,identity_contract,source_identity_required,relationship_note,navigation_basis,source_statuses,source_types,notes
FRL_LOCAL_CSV,player_match,player_match,accurateCross,unknown,UNCATALOGUED,Crossing & Set Pieces,Crossing / set pieces,player_fixture,OBSERVATION,player_identity_to_player_match_observations,TRUE,Player-match observations require verified player and fixture identity.,heuristic navigation only; semantic approval unchanged,UNCATALOGUED,unknown,coverage=CORE_DECADE; seasons=10/10
pulselive,match,sample_payload,resources.stats.payload[].stats.attCmissRight,float,OBSERVED_IN_RAW_PAYLOAD,Tactical & Match Context,Match / tactical context,fixture,ENTITY,canonical_fixture_to_source_match,TRUE,Source match remains source-local until bridged to a canonical fixture.,heuristic navigation only; semantic approval unchanged,OBSERVED_IN_RAW_PAYLOAD,float,pulselive\match-855174\snapshot.json | pulselive\match-855176\snapshot.json | pulselive\match-855177\snapshot.json | pulselive\match-855179\snapshot.json
pulselive,match,sample_payload,resources.stats.payload[].stats.attCorner,float,OBSERVED_IN_RAW_PAYLOAD,Crossing & Set Pieces,Crossing / set pieces,fixture,ENTITY,canonical_fixture_to_source_match,TRUE,Source match remains source-local until bridged to a canonical fixture.,heuristic navigation only; semantic approval unchanged,OBSERVED_IN_RAW_PAYLOAD,float,pulselive\match-855174\snapshot.json | pulselive\match-855176\snapshot.json | pulselive\match-855177\snapshot.json | pulselive\match-855179\snapshot.json
pulselive,match,sample_payload,resources.stats.payload[].stats.attFreekickGoal,float,OBSERVED_IN_RAW_PAYLOAD,Shooting & Finishing,Shooting / finishing,fixture,ENTITY,canonical_fixture_to_source_match,TRUE,Source match remains source-local until bridged to a canonical fixture.,heuristic navigation only; semantic approval unchanged,OBSERVED_IN_RAW_PAYLOAD,float,pulselive\match-855177\snapshot.json
pulselive,match,sample_payload,resources.stats.payload[].stats.attFreekickMiss,float,OBSERVED_IN_RAW_PAYLOAD,Crossing & Set Pieces,Crossing / set pieces,fixture,ENTITY,canonical_fixture_to_source_match,TRUE,Source match remains source-local until bridged to a canonical fixture.,heuristic navigation only; semantic approval unchanged,OBSERVED_IN_RAW_PAYLOAD,float,pulselive\match-855176\snapshot.json
pulselive,match,sample_payload,resources.stats.payload[].stats.attFreekickTarget,float,OBSERVED_IN_RAW_PAYLOAD,Crossing & Set Pieces,Crossing / set pieces,fixture,ENTITY,canonical_fixture_to_source_match,TRUE,Source match remains source-local until bridged to a canonical fixture.,heuristic navigation only; semantic approval unchanged,OBSERVED_IN_RAW_PAYLOAD,float,pulselive\match-855174\snapshot.json | pulselive\match-855178\snapshot.json | pulselive\match-855179\snapshot.json
pulselive,match,sample_payload,resources.stats.payload[].stats.attFreekickTotal,float,OBSERVED_IN_RAW_PAYLOAD,Crossing & Set Pieces,Crossing / set pieces,fixture,ENTITY,canonical_fixture_to_source_match,TRUE,Source match remains source-local until bridged to a canonical fixture.,heuristic navigation only; semantic approval unchanged,OBSERVED_IN_RAW_PAYLOAD,float,pulselive\match-855174\snapshot.json | pulselive\match-855176\snapshot.json | pulselive\match-855177\snapshot.json | pulselive\match-855178\snapshot.json | pulselive\match-855179\snapshot.json
pulselive,match,sample_payload,resources.stats.payload[].stats.attGoalLowCentre,float,OBSERVED_IN_RAW_PAYLOAD,Shooting & Finishing,Shooting / finishing,fixture,ENTITY,canonical_fixture_to_source_match,TRUE,Source match remains source-local until bridged to a canonical fixture.,heuristic navigation only; semantic approval unchanged,OBSERVED_IN_RAW_PAYLOAD,float,pulselive\match-855178\snapshot.json
pulselive,match,sample_payload,resources.stats.payload[].stats.attGoalLowLeft,float,OBSERVED_IN_RAW_PAYLOAD,Shooting & Finishing,Shooting / finishing,fixture,ENTITY,canonical_fixture_to_source_match,TRUE,Source match remains source-local until bridged to a canonical fixture.,heuristic navigation only; semantic approval unchanged,OBSERVED_IN_RAW_PAYLOAD,float,pulselive\match-855179\snapshot.json
pulselive,match,sample_payload,resources.stats.payload[].stats.attGoalLowRight,float,OBSERVED_IN_RAW_PAYLOAD,Shooting & Finishing,Shooting / finishing,fixture,ENTITY,canonical_fixture_to_source_match,TRUE,Source match remains source-local until bridged to a canonical fixture.,heuristic navigation only; semantic approval unchanged,OBSERVED_IN_RAW_PAYLOAD,float,pulselive\match-855174\snapshot.json | pulselive\match-855177\snapshot.json
pulselive,match,sample_payload,resources.stats.payload[].stats.attHdMiss,float,OBSERVED_IN_RAW_PAYLOAD,Tactical & Match Context,Match / tactical context,fixture,ENTITY,canonical_fixture_to_source_match,TRUE,Source match remains source-local until bridged to a canonical fixture.,heuristic navigation only; semantic approval unchanged,OBSERVED_IN_RAW_PAYLOAD,float,pulselive\match-855174\snapshot.json | pulselive\match-855176\snapshot.json | pulselive\match-855177\snapshot.json | pulselive\match-855179\snapshot.json
pulselive,match,sample_payload,resources.stats.payload[].stats.attHdTarget,float,OBSERVED_IN_RAW_PAYLOAD,Tactical & Match Context,Match / tactical context,fixture,ENTITY,canonical_fixture_to_source_match,TRUE,Source match remains source-local until bridged to a canonical fixture.,heuristic navigation only; semantic approval unchanged,OBSERVED_IN_RAW_PAYLOAD,float,pulselive\match-855174\snapshot.json | pulselive\match-855177\snapshot.json | pulselive\match-855178\snapshot.json
pulselive,match,sample_payload,resources.stats.payload[].stats.attHdTotal,float,OBSERVED_IN_RAW_PAYLOAD,Tactical & Match Context,Match / tactical context,fixture,ENTITY,canonical_fixture_to_source_match,TRUE,Source match remains source-local until bridged to a canonical fixture.,heuristic navigation only; semantic approval unchanged,OBSERVED_IN_RAW_PAYLOAD,float,pulselive\match-855174\snapshot.json | pulselive\match-855176\snapshot.json | pulselive\match-855177\snapshot.json | pulselive\match-855178\snapshot.json | pulselive\match-855179\snapshot.json
pulselive,match,sample_payload,resources.stats.payload[].stats.attIboxBlocked,float,OBSERVED_IN_RAW_PAYLOAD,Defending,Defensive actions,fixture,ENTITY,canonical_fixture_to_source_match,TRUE,Source match remains source-local until bridged to a canonical fixture.,heuristic navigation only; semantic approval unchanged,OBSERVED_IN_RAW_PAYLOAD,float,pulselive\match-855174\snapshot.json | pulselive\match-855176\snapshot.json | pulselive\match-855177\snapshot.json | pulselive\match-855178\snapshot.json | pulselive\match-855179\snapshot.json
pulselive,match,sample_payload,resources.stats.payload[].stats.attIboxGoal,float,OBSERVED_IN_RAW_PAYLOAD,Shooting & Finishing,Shooting / finishing,fixture,ENTITY,canonical_fixture_to_source_match,TRUE,Source match remains source-local until bridged to a canonical fixture.,heuristic navigation only; semantic approval unchanged,OBSERVED_IN_RAW_PAYLOAD,float,pulselive\match-855174\snapshot.json | pulselive\match-855178\snapshot.json | pulselive\match-855179\snapshot.json
pulselive,match,sample_payload,resources.stats.payload[].stats.attIboxMiss,float,OBSERVED_IN_RAW_PAYLOAD,Tactical & Match Context,Match / tactical context,fixture,ENTITY,canonical_fixture_to_source_match,TRUE,Source match remains source-local until bridged to a canonical fixture.,heuristic navigation only; semantic approval unchanged,OBSERVED_IN_RAW_PAYLOAD,float,pulselive\match-855174\snapshot.json | pulselive\match-855176\snapshot.json | pulselive\match-855177\snapshot.json | pulselive\match-855178\snapshot.json | pulselive\match-855179\snapshot.json
pulselive,match,sample_payload,resources.stats.payload[].stats.attIboxTarget,float,OBSERVED_IN_RAW_PAYLOAD,Tactical & Match Context,Match / tactical context,fixture,ENTITY,canonical_fixture_to_source_match,TRUE,Source match remains source-local until bridged to a canonical fixture.,heuristic navigation only; semantic approval unchanged,OBSERVED_IN_RAW_PAYLOAD,float,pulselive\match-855174\snapshot.json | pulselive\match-855176\snapshot.json | pulselive\match-855177\snapshot.json | pulselive\match-855178\snapshot.json | pulselive\match-855179\snapshot.json
pulselive,match,sample_payload,resources.stats.payload[].stats.attLfGoal,float,OBSERVED_IN_RAW_PAYLOAD,Shooting & Finishing,Shooting / finishing,fixture,ENTITY,canonical_fixture_to_source_match,TRUE,Source match remains source-local until bridged to a canonical fixture.,heuristic navigation only; semantic approval unchanged,OBSERVED_IN_RAW_PAYLOAD,float,pulselive\match-855178\snapshot.json
pulselive,match,sample_payload,resources.stats.payload[].stats.attLfTarget,float,OBSERVED_IN_RAW_PAYLOAD,Tactical & Match Context,Match / tactical context,fixture,ENTITY,canonical_fixture_to_source_match,TRUE,Source match remains source-local until bridged to a canonical fixture.,heuristic navigation only; semantic approval unchanged,OBSERVED_IN_RAW_PAYLOAD,float,pulselive\match-855174\snapshot.json | pulselive\match-855176\snapshot.json | pulselive\match-855178\snapshot.json | pulselive\match-855179\snapshot.json
pulselive,match,sample_payload,resources.stats.payload[].stats.attLfTotal,float,OBSERVED_IN_RAW_PAYLOAD,Tactical & Match Context,Match / tactical context,fixture,ENTITY,canonical_fixture_to_source_match,TRUE,Source match remains source-local until bridged to a canonical fixture.,heuristic navigation only; semantic approval unchanged,OBSERVED_IN_RAW_PAYLOAD,float,pulselive\match-855174\snapshot.json | pulselive\match-855176\snapshot.json | pulselive\match-855177\snapshot.json | pulselive\match-855178\snapshot.json | pulselive\match-855179\snapshot.json
pulselive,match,sample_payload,resources.stats.payload[].stats.attMissHigh,float,OBSERVED_IN_RAW_PAYLOAD,Tactical & Match Context,Match / tactical context,fixture,ENTITY,canonical_fixture_to_source_match,TRUE,Source match remains source-local until bridged to a canonical fixture.,heuristic navigation only; semantic approval unchanged,OBSERVED_IN_RAW_PAYLOAD,float,pulselive\match-855174\snapshot.json | pulselive\match-855176\snapshot.json | pulselive\match-855178\snapshot.json | pulselive\match-855179\snapshot.json
pulselive,match,sample_payload,resources.stats.payload[].stats.attMissHighLeft,float,OBSERVED_IN_RAW_PAYLOAD,Tactical & Match Context,Match / tactical context,fixture,ENTITY,canonical_fixture_to_source_match,TRUE,Source match remains source-local until bridged to a canonical fixture.,heuristic navigation only; semantic approval unchanged,OBSERVED_IN_RAW_PAYLOAD,float,pulselive\match-855174\snapshot.json | pulselive\match-855177\snapshot.json | pulselive\match-855179\snapshot.json
pulselive,match,sample_payload,resources.stats.payload[].stats.attMissHighRight,float,OBSERVED_IN_RAW_PAYLOAD,Tactical & Match Context,Match / tactical context,fixture,ENTITY,canonical_fixture_to_source_match,TRUE,Source match remains source-local until bridged to a canonical fixture.,heuristic navigation only; semantic approval unchanged,OBSERVED_IN_RAW_PAYLOAD,float,pulselive\match-855174\snapshot.json | pulselive\match-855176\snapshot.json | pulselive\match-855178\snapshot.json
pulselive,match,sample_payload,resources.stats.payload[].stats.attMissLeft,float,OBSERVED_IN_RAW_PAYLOAD,Tactical & Match Context,Match / tactical context,fixture,ENTITY,canonical_fixture_to_source_match,TRUE,Source match remains source-local until bridged to a canonical fixture.,heuristic navigation only; semantic approval unchanged,OBSERVED_IN_RAW_PAYLOAD,float,pulselive\match-855174\snapshot.json | pulselive\match-855176\snapshot.json | pulselive\match-855178\snapshot.json | pulselive\match-855179\snapshot.json
pulselive,match,sample_payload,resources.stats.payload[].stats.attMissRight,float,OBSERVED_IN_RAW_PAYLOAD,Tactical & Match Context,Match / tactical context,fixture,ENTITY,canonical_fixture_to_source_match,TRUE,Source match remains source-local until bridged to a canonical fixture.,heuristic navigation only; semantic approval unchanged,OBSERVED_IN_RAW_PAYLOAD,float,pulselive\match-855174\snapshot.json | pulselive\match-855176\snapshot.json | pulselive\match-855177\snapshot.json | pulselive\match-855178\snapshot.json | pulselive\match-855179\snapshot.json
pulselive,match,sample_payload,resources.stats.payload[].stats.attOboxBlocked,float,OBSERVED_IN_RAW_PAYLOAD,Defending,Defensive actions,fixture,ENTITY,canonical_fixture_to_source_match,TRUE,Source match remains source-local until bridged to a canonical fixture.,heuristic navigation only; semantic approval unchanged,OBSERVED_IN_RAW_PAYLOAD,float,pulselive\match-855174\snapshot.json | pulselive\match-855176\snapshot.json | pulselive\match-855177\snapshot.json | pulselive\match-855178\snapshot.json | pulselive\match-855179\snapshot.json
pulselive,match,sample_payload,resources.stats.payload[].stats.attOboxGoal,float,OBSERVED_IN_RAW_PAYLOAD,Shooting & Finishing,Shooting / finishing,fixture,ENTITY,canonical_fixture_to_source_match,TRUE,Source match remains source-local until bridged to a canonical fixture.,heuristic navigation only; semantic approval unchanged,OBSERVED_IN_RAW_PAYLOAD,float,pulselive\match-855177\snapshot.json
pulselive,match,sample_payload,resources.stats.payload[].stats.attOboxMiss,float,OBSERVED_IN_RAW_PAYLOAD,Tactical & Match Context,Match / tactical context,fixture,ENTITY,canonical_fixture_to_source_match,TRUE,Source match remains source-local until bridged to a canonical fixture.,heuristic navigation only; semantic approval unchanged,OBSERVED_IN_RAW_PAYLOAD,float,pulselive\match-855174\snapshot.json | pulselive\match-855176\snapshot.json | pulselive\match-855177\snapshot.json | pulselive\match-855178\snapshot.json | pulselive\match-855179\snapshot.json
pulselive,match,sample_payload,resources.stats.payload[].stats.attOboxTarget,float,OBSERVED_IN_RAW_PAYLOAD,Tactical & Match Context,Match / tactical context,fixture,ENTITY,canonical_fixture_to_source_match,TRUE,Source match remains source-local until bridged to a canonical fixture.,heuristic navigation only; semantic approval unchanged,OBSERVED_IN_RAW_PAYLOAD,float,pulselive\match-855174\snapshot.json | pulselive\match-855176\snapshot.json | pulselive\match-855177\snapshot.json | pulselive\match-855178\snapshot.json | pulselive\match-855179\snapshot.json
pulselive,match,sample_payload,resources.stats.payload[].stats.attObxCentre,float,OBSERVED_IN_RAW_PAYLOAD,Tactical & Match Context,Match / tactical context,fixture,ENTITY,canonical_fixture_to_source_match,TRUE,Source match remains source-local until bridged to a canonical fixture.,heuristic navigation only; semantic approval unchanged,OBSERVED_IN_RAW_PAYLOAD,float,pulselive\match-855174\snapshot.json | pulselive\match-855176\snapshot.json | pulselive\match-855177\snapshot.json | pulselive\match-855178\snapshot.json | pulselive\match-855179\snapshot.json
pulselive,match,sample_payload,resources.stats.payload[].stats.attObxLeft,float,OBSERVED_IN_RAW_PAYLOAD,Tactical & Match Context,Match / tactical context,fixture,ENTITY,canonical_fixture_to_source_match,TRUE,Source match remains source-local until bridged to a canonical fixture.,heuristic navigation only; semantic approval unchanged,OBSERVED_IN_RAW_PAYLOAD,float,pulselive\match-855177\snapshot.json
pulselive,match,sample_payload,resources.stats.payload[].stats.attObxdLeft,float,OBSERVED_IN_RAW_PAYLOAD,Tactical & Match Context,Match / tactical context,fixture,ENTITY,canonical_fixture_to_source_match,TRUE,Source match remains source-local until bridged to a canonical fixture.,heuristic navigation only; semantic approval unchanged,OBSERVED_IN_RAW_PAYLOAD,float,pulselive\match-855179\snapshot.json
pulselive,match,sample_payload,resources.stats.payload[].stats.attOneOnOne,float,OBSERVED_IN_RAW_PAYLOAD,Tactical & Match Context,Match / tactical context,fixture,ENTITY,canonical_fixture_to_source_match,TRUE,Source match remains source-local until bridged to a canonical fixture.,heuristic navigation only; semantic approval unchanged,OBSERVED_IN_RAW_PAYLOAD,float,pulselive\match-855176\snapshot.json
pulselive,match,sample_payload,resources.stats.payload[].stats.attOpenplay,float,OBSERVED_IN_RAW_PAYLOAD,Tactical & Match Context,Match / tactical context,fixture,ENTITY,canonical_fixture_to_source_match,TRUE,Source match remains source-local until bridged to a canonical fixture.,heuristic navigation only; semantic approval unchanged,OBSERVED_IN_RAW_PAYLOAD,float,pulselive\match-855174\snapshot.json | pulselive\match-855176\snapshot.json | pulselive\match-855177\snapshot.json | pulselive\match-855178\snapshot.json | pulselive\match-855179\snapshot.json
pulselive,match,sample_payload,resources.stats.payload[].stats.attPenGoal,float,OBSERVED_IN_RAW_PAYLOAD,Shooting & Finishing,Shooting / finishing,fixture,ENTITY,canonical_fixture_to_source_match,TRUE,Source match remains source-local until bridged to a canonical fixture.,heuristic navigation only; semantic approval unchanged,OBSERVED_IN_RAW_PAYLOAD,float,pulselive\match-855178\snapshot.json | pulselive\match-855179\snapshot.json
pulselive,match,sample_payload,resources.stats.payload[].stats.attRfGoal,float,OBSERVED_IN_RAW_PAYLOAD,Shooting & Finishing,Shooting / finishing,fixture,ENTITY,canonical_fixture_to_source_match,TRUE,Source match remains source-local until bridged to a canonical fixture.,heuristic navigation only; semantic approval unchanged,OBSERVED_IN_RAW_PAYLOAD,float,pulselive\match-855174\snapshot.json | pulselive\match-855177\snapshot.json | pulselive\match-855179\snapshot.json
pulselive,match,sample_payload,resources.stats.payload[].stats.attRfTarget,float,OBSERVED_IN_RAW_PAYLOAD,Tactical & Match Context,Match / tactical context,fixture,ENTITY,canonical_fixture_to_source_match,TRUE,Source match remains source-local until bridged to a canonical fixture.,heuristic navigation only; semantic approval unchanged,OBSERVED_IN_RAW_PAYLOAD,float,pulselive\match-855174\snapshot.json | pulselive\match-855176\snapshot.json | pulselive\match-855177\snapshot.json | pulselive\match-855178\snapshot.json | pulselive\match-855179\snapshot.json
pulselive,match,sample_payload,resources.stats.payload[].stats.attRfTotal,float,OBSERVED_IN_RAW_PAYLOAD,Tactical & Match Context,Match / tactical context,fixture,ENTITY,canonical_fixture_to_source_match,TRUE,Source match remains source-local until bridged to a canonical fixture.,heuristic navigation only; semantic approval unchanged,OBSERVED_IN_RAW_PAYLOAD,float,pulselive\match-855174\snapshot.json | pulselive\match-855176\snapshot.json | pulselive\match-855177\snapshot.json | pulselive\match-855178\snapshot.json | pulselive\match-855179\snapshot.json
pulselive,match,sample_payload,resources.stats.payload[].stats.attSetpiece,float,OBSERVED_IN_RAW_PAYLOAD,Crossing & Set Pieces,Crossing / set pieces,fixture,ENTITY,canonical_fixture_to_source_match,TRUE,Source match remains source-local until bridged to a canonical fixture.,heuristic navigation only; semantic approval unchanged,OBSERVED_IN_RAW_PAYLOAD,float,pulselive\match-855174\snapshot.json | pulselive\match-855176\snapshot.json | pulselive\match-855177\snapshot.json
pulselive,match,sample_payload,resources.stats.payload[].stats.attSvHighCentre,float,OBSERVED_IN_RAW_PAYLOAD,Tactical & Match Context,Match / tactical context,fixture,ENTITY,canonical_fixture_to_source_match,TRUE,Source match remains source-local until bridged to a canonical fixture.,heuristic navigation only; semantic approval unchanged,OBSERVED_IN_RAW_PAYLOAD,float,pulselive\match-855174\snapshot.json | pulselive\match-855177\snapshot.json | pulselive\match-855178\snapshot.json
pulselive,match,sample_payload,resources.stats.payload[].stats.attSvHighLeft,float,OBSERVED_IN_RAW_PAYLOAD,Tactical & Match Context,Match / tactical context,fixture,ENTITY,canonical_fixture_to_source_match,TRUE,Source match remains source-local until bridged to a canonical fixture.,heuristic navigation only; semantic approval unchanged,OBSERVED_IN_RAW_PAYLOAD,float,pulselive\match-855174\snapshot.json
pulselive,match,sample_payload,resources.stats.payload[].stats.attSvHighRight,float,OBSERVED_IN_RAW_PAYLOAD,Tactical & Match Context,Match / tactical context,fixture,ENTITY,canonical_fixture_to_source_match,TRUE,Source match remains source-local until bridged to a canonical fixture.,heuristic navigation only; semantic approval unchanged,OBSERVED_IN_RAW_PAYLOAD,float,pulselive\match-855177\snapshot.json | pulselive\match-855179\snapshot.json
pulselive,match,sample_payload,resources.stats.payload[].stats.attSvLowCentre,float,OBSERVED_IN_RAW_PAYLOAD,Tactical & Match Context,Match / tactical context,fixture,ENTITY,canonical_fixture_to_source_match,TRUE,Source match remains source-local until bridged to a canonical fixture.,heuristic navigation only; semantic approval unchanged,OBSERVED_IN_RAW_PAYLOAD,float,pulselive\match-855174\snapshot.json | pulselive\match-855176\snapshot.json | pulselive\match-855177\snapshot.json | pulselive\match-855178\snapshot.json
pulselive,match,sample_payload,resources.stats.payload[].stats.attSvLowLeft,float,OBSERVED_IN_RAW_PAYLOAD,Tactical & Match Context,Match / tactical context,fixture,ENTITY,canonical_fixture_to_source_match,TRUE,Source match remains source-local until bridged to a canonical fixture.,heuristic navigation only; semantic approval unchanged,OBSERVED_IN_RAW_PAYLOAD,float,pulselive\match-855174\snapshot.json | pulselive\match-855179\snapshot.json
pulselive,match,sample_payload,resources.stats.payload[].stats.attSvLowRight,float,OBSERVED_IN_RAW_PAYLOAD,Tactical & Match Context,Match / tactical context,fixture,ENTITY,canonical_fixture_to_source_match,TRUE,Source match remains source-local until bridged to a canonical fixture.,heuristic navigation only; semantic approval unchanged,OBSERVED_IN_RAW_PAYLOAD,float,pulselive\match-855174\snapshot.json | pulselive\match-855176\snapshot.json | pulselive\match-855177\snapshot.json | pulselive\match-855178\snapshot.json | pulselive\match-855179\snapshot.json
pulselive,match,sample_payload,resources.stats.payload[].stats.attemptedTackleFoul,float,OBSERVED_IN_RAW_PAYLOAD,Discipline,Cards / fouls,fixture,ENTITY,canonical_fixture_to_source_match,TRUE,Source match remains source-local until bridged to a canonical fixture.,heuristic navigation only; semantic approval unchanged,OBSERVED_IN_RAW_PAYLOAD,float,pulselive\match-855174\snapshot.json | pulselive\match-855176\snapshot.json | pulselive\match-855177\snapshot.json | pulselive\match-855178\snapshot.json | pulselive\match-855179\snapshot.json
pulselive,match,sample_payload,resources.stats.payload[].stats.attemptsConcededIbox,float,OBSERVED_IN_RAW_PAYLOAD,Shooting & Finishing,Shooting / finishing,fixture,ENTITY,canonical_fixture_to_source_match,TRUE,Source match remains source-local until bridged to a canonical fixture.,heuristic navigation only; semantic approval unchanged,OBSERVED_IN_RAW_PAYLOAD,float,pulselive\match-855174\snapshot.json | pulselive\match-855176\snapshot.json | pulselive\match-855177\snapshot.json | pulselive\match-855178\snapshot.json | pulselive\match-855179\snapshot.json
pulselive,match,sample_payload,resources.stats.payload[].stats.attemptsConcededObox,float,OBSERVED_IN_RAW_PAYLOAD,Shooting & Finishing,Shooting / finishing,fixture,ENTITY,canonical_fixture_to_source_match,TRUE,Source match remains source-local until bridged to a canonical fixture.,heuristic navigation only; semantic approval unchanged,OBSERVED_IN_RAW_PAYLOAD,float,pulselive\match-855174\snapshot.json | pulselive\match-855176\snapshot.json | pulselive\match-855177\snapshot.json | pulselive\match-855178\snapshot.json | pulselive\match-855179\snapshot.json
pulselive,match,sample_payload,resources.stats.payload[].stats.attemptsIbox,float,OBSERVED_IN_RAW_PAYLOAD,Shooting & Finishing,Shooting / finishing,fixture,ENTITY,canonical_fixture_to_source_match,TRUE,Source match remains source-local until bridged to a canonical fixture.,heuristic navigation only; semantic approval unchanged,OBSERVED_IN_RAW_PAYLOAD,float,pulselive\match-855174\snapshot.json | pulselive\match-855176\snapshot.json | pulselive\match-855177\snapshot.json | pulselive\match-855178\snapshot.json | pulselive\match-855179\snapshot.json
pulselive,match,sample_payload,resources.stats.payload[].stats.attemptsObox,float,OBSERVED_IN_RAW_PAYLOAD,Shooting & Finishing,Shooting / finishing,fixture,ENTITY,canonical_fixture_to_source_match,TRUE,Source match remains source-local until bridged to a canonical fixture.,heuristic navigation only; semantic approval unchanged,OBSERVED_IN_RAW_PAYLOAD,float,pulselive\match-855174\snapshot.json | pulselive\match-855176\snapshot.json | pulselive\match-855177\snapshot.json | pulselive\match-855178\snapshot.json | pulselive\match-855179\snapshot.json
pulselive,match,sample_payload,resources.stats.payload[].stats.backwardPass,float,OBSERVED_IN_RAW_PAYLOAD,Passing & Distribution,Passing / distribution,fixture,ENTITY,canonical_fixture_to_source_match,TRUE,Source match remains source-local until bridged to a canonical fixture.,heuristic navigation only; semantic approval unchanged,OBSERVED_IN_RAW_PAYLOAD,float,pulselive\match-855174\snapshot.json | pulselive\match-855176\snapshot.json | pulselive\match-855177\snapshot.json | pulselive\match-855178\snapshot.json | pulselive\match-855179\snapshot.json
pulselive,match,sample_payload,resources.stats.payload[].stats.ballRecovery,float,OBSERVED_IN_RAW_PAYLOAD,Possession & Ball Security,Possession / security,fixture,ENTITY,canonical_fixture_to_source_match,TRUE,Source match remains source-local until bridged to a canonical fixture.,heuristic navigation only; semantic approval unchanged,OBSERVED_IN_RAW_PAYLOAD,float,pulselive\match-855174\snapshot.json | pulselive\match-855176\snapshot.json | pulselive\match-855177\snapshot.json | pulselive\match-855178\snapshot.json | pulselive\match-855179\snapshot.json
pulselive,match,sample_payload,resources.stats.payload[].stats.bigChanceCreated,float,OBSERVED_IN_RAW_PAYLOAD,Chance Creation,Creation / chance generation,fixture,ENTITY,canonical_fixture_to_source_match,TRUE,Source match remains source-local until bridged to a canonical fixture.,heuristic navigation only; semantic approval unchanged,OBSERVED_IN_RAW_PAYLOAD,float,pulselive\match-855174\snapshot.json | pulselive\match-855176\snapshot.json | pulselive\match-855178\snapshot.json | pulselive\match-855179\snapshot.json
pulselive,match,sample_payload,resources.stats.payload[].stats.bigChanceMissed,float,OBSERVED_IN_RAW_PAYLOAD,Chance Creation,Creation / chance generation,fixture,ENTITY,canonical_fixture_to_source_match,TRUE,Source match remains source-local until bridged to a canonical fixture.,heuristic navigation only; semantic approval unchanged,OBSERVED_IN_RAW_PAYLOAD,float,pulselive\match-855174\snapshot.json | pulselive\match-855176\snapshot.json | pulselive\match-855177\snapshot.json | pulselive\match-855178\snapshot.json | pulselive\match-855179\snapshot.json
pulselive,match,sample_payload,resources.stats.payload[].stats.bigChanceScored,float,OBSERVED_IN_RAW_PAYLOAD,Chance Creation,Creation / chance generation,fixture,ENTITY,canonical_fixture_to_source_match,TRUE,Source match remains source-local until bridged to a canonical fixture.,heuristic navigation only; semantic approval unchanged,OBSERVED_IN_RAW_PAYLOAD,float,pulselive\match-855174\snapshot.json | pulselive\match-855178\snapshot.json | pulselive\match-855179\snapshot.json
pulselive,match,sample_payload,resources.stats.payload[].stats.blockedCross,float,OBSERVED_IN_RAW_PAYLOAD,Crossing & Set Pieces,Crossing / set pieces,fixture,ENTITY,canonical_fixture_to_source_match,TRUE,Source match remains source-local until bridged to a canonical fixture.,heuristic navigation only; semantic approval unchanged,OBSERVED_IN_RAW_PAYLOAD,float,pulselive\match-855174\snapshot.json | pulselive\match-855176\snapshot.json | pulselive\match-855177\snapshot.json | pulselive\match-855178\snapshot.json | pulselive\match-855179\snapshot.json
pulselive,match,sample_payload,resources.stats.payload[].stats.blockedPass,float,OBSERVED_IN_RAW_PAYLOAD,Passing & Distribution,Passing / distribution,fixture,ENTITY,canonical_fixture_to_source_match,TRUE,Source match remains source-local until bridged to a canonical fixture.,heuristic navigation only; semantic approval unchanged,OBSERVED_IN_RAW_PAYLOAD,float,pulselive\match-855174\snapshot.json | pulselive\match-855176\snapshot.json | pulselive\match-855177\snapshot.json | pulselive\match-855178\snapshot.json | pulselive\match-855179\snapshot.json
pulselive,match,sample_payload,resources.stats.payload[].stats.blockedScoringAtt,float,OBSERVED_IN_RAW_PAYLOAD,Shooting & Finishing,Shooting / finishing,fixture,ENTITY,canonical_fixture_to_source_match,TRUE,Source match remains source-local until bridged to a canonical fixture.,heuristic navigation only; semantic approval unchanged,OBSERVED_IN_RAW_PAYLOAD,float,pulselive\match-855174\snapshot.json | pulselive\match-855176\snapshot.json | pulselive\match-855177\snapshot.json | pulselive\match-855178\snapshot.json | pulselive\match-855179\snapshot.json
pulselive,match,sample_payload,resources.stats.payload[].stats.challengeLost,float,OBSERVED_IN_RAW_PAYLOAD,Duels & Aerials,Duels / aerial play,fixture,ENTITY,canonical_fixture_to_source_match,TRUE,Source match remains source-local until bridged to a canonical fixture.,heuristic navigation only; semantic approval unchanged,OBSERVED_IN_RAW_PAYLOAD,float,pulselive\match-855174\snapshot.json | pulselive\match-855176\snapshot.json | pulselive\match-855177\snapshot.json | pulselive\match-855178\snapshot.json | pulselive\match-855179\snapshot.json
pulselive,match,sample_payload,resources.stats.payload[].stats.cleanSheet,float,OBSERVED_IN_RAW_PAYLOAD,Tactical & Match Context,Match / tactical context,fixture,ENTITY,canonical_fixture_to_source_match,TRUE,Source match remains source-local until bridged to a canonical fixture.,heuristic navigation only; semantic approval unchanged,OBSERVED_IN_RAW_PAYLOAD,float,pulselive\match-855174\snapshot.json
